ID,URN,Passage_SHA256,Primary_Text,Meter,Pattern,Caesura,Tier,Source
m-0f1476b9adf5,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1065,ec6710b91c435d404742baa150e91c022987fa0355f1371705a2e0a2196ac577,"ἤνυσεν, ἁψαμένη βρόχον αὐχένι. τὴν δὲ καὶ αὐταὶ",dactylic hexameter,-uu -uu- uu -uu - u u --,masculine penthemimeral,gold-derived,hypotactic
m-ba1a2c47e839,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1066,90894c164f2d04e51c2b64fc06dd30a5f2303f8d040aa3644e2e7f2ce48ad91e,νύμφαι ἀποφθιμένην ἀλσηίδες ὠδύραντο·,dactylic hexameter,-u u-uu- --uu ----,masculine penthemimeral,gold-derived,hypotactic
m-3b904c403413,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1067,1e4fef557567e918bce50eb5add2d417c6d977baec720315a923a5c2f3d7f7e4,"καί οἱ ἀπὸ βλεφάρων ὅσα δάκρυα χεῦαν ἔραζε,",dactylic hexameter,- u u- uu- uu -uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-91017aa03aa7,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1068,a1988f0486ea118a69e49a706c04e65f948f7f3eaa0806595a265d91855450b9,"πάντα τά γε κρήνην τεῦξαν θεαί, ἣν καλέουσιν",dactylic hexameter,-u u - -- -- uu - uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-ffc76ccb27c7,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1069,6c5ea42365ff769758215eaac1c9355dd875944f2ec093b6594e7541fc237dc9,"Κλείτην, δυστήνοιο περικλεὲς οὔνομα νύμφης.",dactylic hexameter,-- ---u u-uu -uu --,feminine penthemimeral,gold-derived,hypotactic
m-ad4b81e1c140,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.107,a2e2897ae6f584b7b7435f8340cb111922da966094ff14b3d5c09a1ac7621c51,"κῦμʼ ἁλὸς εὐρείης, ἐσθλὸς δʼ ἀνέμοιο θυέλλας",dactylic hexameter,- uu --- -- uu-u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-463839c78ee0,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1070,d0008c35cf53889dcc08cbff8117348a39cc98d642d9deea9a3bb3869ef78e24,αἰνότατον δὴ κεῖνο Δολιονίῃσι γυναιξὶν,dactylic hexameter,-uu- - -u u-uu-u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-d45af2e773f7,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1071,fff7daaf5167304ff479e20052af81f96eff4339b25ab9a81281a7e605226f75,ἀνδράσι τʼ ἐκ Διὸς ἦμαρ ἐπήλυθεν· οὐδὲ γὰρ αὐτῶν,dactylic hexameter,-uu - uu -u u-uu -u u --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-7cff3157494e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1072,b522f6d95e0326b5b189d2b2a9dc9ec3b2a83d48fc4c2db36bf31df367983f16,"ἔτλη τις πάσσασθαι ἐδητύος, οὐδʼ ἐπὶ δηρὸν",dactylic hexameter,-- - --u u-uu - uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-4f01036f7c71,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1073,0703ab66842bb135e5d144cbe75c49299ababcd492e1ffaed647f88349c1a42d,ἐξ ἀχέων ἔργοιο μυληφάτου ἐμνώοντο·,dactylic hexameter,- uu- --u u-uu ----,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a82182ce0ff1,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1074,5ec4ed29102a18671d97cf638a3018a3df0c0dacc5c255d63ee1dc84519e91b3,ἀλλʼ αὔτως ἄφλεκτα διαζώεσκον ἔδοντες.,dactylic hexameter,- -- --u u---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-754b57788950,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1075,32d356570e74633de5a887b450b533e03bb4eadd6e97b70d5ac3ec54e12f0cd6,"ἔνθʼ ἔτι νῦν, εὖτʼ ἄν σφιν ἐτήσια χύτλα χέωνται",dactylic hexameter,- uu - - - u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ecbeddf35bb7,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1076,22d96d018b7a6eed82a547df4eddca86dced8018ea5a4d6dbe405a428a70ce2a,"Κύζικον ἐνναίοντες Ἰάονες, ἔμπεδον αἰεὶ",dactylic hexameter,-uu ---u u-uu -uu --,feminine penthemimeral,gold-derived,hypotactic
m-f2d667edbf6c,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1077,bbc2e1bb94f68fdf42e7158cd4a896bfffb469044b78b79c5381611455d645d3,πανδήμοιο μύλης πελάνους ἐπαλετρεύουσιν.,dactylic hexameter,---u u- uu- uu----,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-f5af8d7b6b6b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1078,bb25fb535ed3cf79c8e09569666c285db46030a195e667ae585d3d98a93cab4e,ἐκ δὲ τόθεν τρηχεῖαι ἀνηέρθησαν ἄελλαι,dactylic hexameter,- u u- --u u---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-4c4627613142,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1079,5e47b8b86d898bb2a3eeabb8bfa537024d77175eff4b52503f11415dbcb4af91,"ἤμαθʼ ὁμοῦ νύκτας τε δυώδεκα, τοὺς δὲ καταῦθι",dactylic hexameter,-u u- -- u u-uu - u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-24c7541f49f3,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.108,211fcbc7c17418ae473de561fc232212bca04390b6db78c3502bff04e3bf7d2d,καὶ πλόον ἠελίῳ τε καὶ ἀστέρι τεκμήρασθαι.,dactylic hexameter,- uu -uu- u u -uu ----,masculine penthemimeral,gold-derived,hypotactic
m-11a99f4a2471,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1080,f2a2f41c7f9f08723f78901bb54f5af4c82fa2c8bf545fe26d20d91f462aa9d0,ναυτίλλεσθαι ἔρυκον. ἐπιπλομένῃ δʼ ἐνὶ νυκτὶ,dactylic hexameter,---u u-u u-uu- uu --,feminine penthemimeral,gold-derived,hypotactic
m-8c65391b01b6,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1081,9c02e3ad5946ea30558ccbfce4e38aaf3d8b6f3a095c4ed0451fc11436874223,ὧλλοι μέν ῥα πάρος δεδμημένοι εὐνάζοντο,dactylic hexameter,-- - u u- --uu ----,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-4664607ec012,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1082,ddc67100c6f2b41c86ceee03e4bebd96791dc9395bc626fd34a47f9a02678954,ὕπνῳ ἀριστῆες πύματον λάχος· αὐτὰρ Ἄκαστος,dactylic hexameter,-u u--- uu- uu -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-fd6380f43f0f,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1083,d22e6a6876d9e4e35b3f3ba320a0977518cda630016276b92ceecbf4dfa88c41,Μόψος τʼ Ἀμπυκίδης ἀδινὰ κνώσσοντας ἔρυντο.,dactylic hexameter,-- -uu- uu- --u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-6a2a508dbc9b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1084,795cf5fb6138fd9d1c45980b602f7cd65c42876bcb9297e88baa7d7502d0fa88,ἡ δʼ ἄρʼ ὑπὲρ ξανθοῖο καρήατος Αἰσονίδαο,dactylic hexameter,- u u- --u u-uu -uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-5b3b0382a206,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1085,4889f0eaacfb913278d7a042553278cec07d289ce82b50ed7b61bb36e7c3e54f,πωτᾶτʼ ἀλκυονὶς λιγυρῇ ὀπὶ θεσπίζουσα,dactylic hexameter,-- -uu- uu- uu ----,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-926254c02b2b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1086,ba20993a936b0384adffe13f7b6d31a102656cf53389861a1936fe9748bfd43d,λῆξιν ὀρινομένων ἀνέμων· συνέηκε δὲ Μόψος,dactylic hexameter,-u u-uu- uu- uu-u u --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-e6b5ff5a8cab,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1087,7f3b7217a7053eacdc989d6bec74e8e23e3dbd9cb12b570e784a5e561529d628,ἀκταίης ὄρνιθος ἐναίσιμον ὄσσαν ἀκούσας.,dactylic hexameter,--- --u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-548bef532532,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1088,56851dddf17d8a4e114f68a38c8b44c38bc25476872e0c09f2e02c076d736127,"καὶ τὴν μὲν θεὸς αὖτις ἀπέτραπεν, ἷζε δʼ ὕπερθεν",dactylic hexameter,- - - uu -u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-861845200776,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1089,29685acbf88d35e334a0ba72dc503eeb705cb66072b6c5f2af6495773c0d169f,νηίου ἀφλάστοιο μετήορος ἀίξασα.,dactylic hexameter,-uu ---u u-uu ----,feminine penthemimeral,gold-derived,hypotactic
m-0c1ddea459df,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.109,2401923558181a478890c2d2c32abad74fa05d5e925d6fa2b3e82c946c58a66f,αὐτή μιν Τριτωνὶς ἀριστήων ἐς ὅμιλον,dactylic hexameter,-- - --u u--- u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-c2ed857186f4,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1090,f959a6cacab4d7f6692dde65af27f2f3e18b3bcbcdfd942b71cb38a7edb49ea0,τὸν δʼ ὅγε κεκλιμένον μαλακοῖς ἐνὶ κώεσιν οἰῶν.,dactylic hexameter,- uu -uu- uu- uu -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-87f5cc66c6e3,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1091,7a08eefab67faa11326f3045017fc246d5f11f89c7a000351ecd6d09dc3ca1db,"κινήσας ἀνέγειρε παρασχεδόν, ὧδέ τʼ ἔειπεν·",dactylic hexameter,--- uu-u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9c7cb81a8ffe,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1092,af2e83bfa3c6da5f747a598d47ada7bbdfb8a0cc25c56a699787b9750eb82c61,"‘Αἰσονίδη, χρειώ σε τόδʼ ἱερὸν εἰσανιόντα",dactylic hexameter,-uu- -- u u -uu -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-218c1bb6f2b4,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1093,693928f4266c40d9b09ae0d4941f8ec07c3eae55ce067b27508348925b6a05dd,Δινδύμου ὀκριόεντος ἐύθρονον ἱλάξασθαι,dactylic hexameter,-uu -uu-u u-uu ----,feminine penthemimeral,gold-derived,hypotactic
m-3b223311af9e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1094,17984f12409867785b86206a4130f2018f220bb11ebb5485d11a6a8807a6c355,μητέρα συμπάντων μακάρων· λήξουσι δʼ ἄελλαι,dactylic hexameter,-uu --- uu- --u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-93051ba51f3e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1095,a337cfcca5b9e5e8865c82bb94ff60273ab44f67baac87cef07647a550c1b978,ζαχρηεῖς· τοίην γὰρ ἐγὼ νέον ὄσσαν ἄκουσα,dactylic hexameter,--- -- u u- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-ca0ca69e1322,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1096,09622e5a1beeda8135d81c60cbb4392f7af90d528d1e5fc3483a06c896e4aa37,"ἀλκυόνος ἁλίης, ἥ τε κνώσσοντος ὕπερθεν",dactylic hexameter,-uu- uu- - - --u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-c41cd22b30ed,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1097,ddcf32419b552e94579de6693a7a64eeec762ef303ba37ea7fd4aa9a7e14c19d,σεῖο πέριξ τὰ ἕκαστα πιφαυσκομένη πεπότηται.,dactylic hexameter,-u u- u u-u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ae95e30b0e1d,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1098,96411ba8c05b34b2f209bd261942db0c196877a402078232a8630147eae4e9d8,ἐκ γὰρ τῆς ἄνεμοί τε θάλασσά τε νειόθι τε χθὼν,dactylic hexameter,- - - uu- u u-u u -uu - -,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-cdfdc5f7e119,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.11,f4b4ed8d7f3df407c3100d7a7a03f66b9b6324033d71be41b088a7e30e3c4387,κάλλιπεν αὖθι πέδιλον ἐνισχόμενον προχοῇσιν.,dactylic hexameter,-uu -u u-u u-uu- uu--,feminine penthemimeral,gold-derived,hypotactic
m-6f245138df49,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.110,e64729b7944f7eb3087778b60482d6ec85b75ae5b2ffe72442d0528d8d3a6150,"ὦρσεν Ἀθηναίη, μετὰ δʼ ἤλυθεν ἐλδομένοισιν.",dactylic hexameter,-u u--- uu -uu -uu--,masculine penthemimeral,gold-derived,hypotactic
m-e244e68949ce,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1100,99378b3fa393f73ba59b2f9265c83503a355ab1b623b75dac0c2c478639dd9e9,"καί οἱ, ὅτʼ ἐξ ὀρέων μέγαν οὐρανὸν εἰσαναβαίνῃ,",dactylic hexameter,- u u - uu- uu -uu -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-3d2009dc7d5d,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1101,c374ea1bc1a6801fdb5b0e095ae26ae18a417d662057ef723be50089b204eae4,Ζεὺς αὐτὸς Κρονίδης ὑποχάζεται. ὧς δὲ καὶ ὧλλοι,dactylic hexameter,- -- uu- uu-uu - u u --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-cc60bfc9fc5e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1102,39a41456474d3498fbe8d2808f4e090e4247a34e19205b7c72e8c8162dd61ace,ἀθάνατοι μάκαρες δεινὴν θεὸν ἀμφιέπουσιν.’,dactylic hexameter,-uu- uu- -- uu -uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-80c92585c12c,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1103,393c2d6e41b489430f8f024e445b85dfd5859f84b1ed50637b7102d19b391edc,ὧς φάτο· τῷ δʼ ἀσπαστὸν ἔπος γένετʼ εἰσαΐοντι.,dactylic hexameter,- uu - --u u- uu -uu--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-551028bc9b23,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1104,a5f85e7d22c059691a905e3005230d7fac554c52c708186447236066d7b334f7,ὤρνυτο δʼ ἐξ εὐνῆς κεχαρημένος· ὦρσε δʼ ἑταίρους,dactylic hexameter,-uu - -- uu-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ea9cb451b95e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1105,b1c83525a097677f092d21ae5def0215a87676b8558e3755bde65dde0d10df89,"πάντας ἐπισπέρχων, καί τέ σφισιν ἐγρομένοισιν",dactylic hexameter,-u u--- - - uu -uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-fd68c13a606c,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1106,72cd7782da3a4e790964d58b0ce1c14a92bc2d984a9fbf3732cfefa3a119304e,Ἀμπυκίδεω Μόψοιο θεοπροπίας ἀγόρευεν.,dactylic hexameter,-uu- --u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-baf2c529ad8e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1107,a3805acc6c98a936b95ff17e8dc09b7091999e266b8c9f27c61c853b4da87548,αἶψα δὲ κουρότεροι μὲν ἀπὸ σταθμῶν ἐλάσαντες,dactylic hexameter,-u u -uu- u u- -- uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-23120059a333,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1108,da8079bf4fab67a148f83190239061082098617862a341dde7fea2b87ec7461f,ἔνθεν ἐς αἰπεινὴν ἄναγον βόας οὔρεος ἄκρην.,dactylic hexameter,-u u --- uu- uu -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-a77db33efab0,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1109,1d4de076ce77caea73327511565a58c0da0b8389b97e6bb9de244108f9992a89,οἱ δʼ ἄρα λυσάμενοι Ἱερῆς ἐκ πείσματα πέτρης,dactylic hexameter,- uu -uu- uu- - -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-5ea85467e295,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.111,7a2a46855c424800e08a171b8584a7f3804d0ea2569418561d4e82d6f454eaf6,αὐτὴ γὰρ καὶ νῆα θοὴν κάμε· σὺν δέ οἱ Ἄργος,dactylic hexameter,-- - - -u u- uu - u u --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-558d900149eb,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1110,e4b6ed4324e441c93ab23b8b6b72f6f64190729df75b6294d59fc8082fb71482,ἤρεσαν ἐς λιμένα Θρηίκιον· ἂν δὲ καὶ αὐτοὶ,dactylic hexameter,-uu - uu- --uu - u u --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-69d08f4aa624,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1111,cc0c362edeaecc3a4ac2427b1d0039ff10ccc9f8e2e2dded4b73a99bb262c623,"βαῖνον, παυροτέρους ἑτάρων ἐν νηὶ λιπόντες.",dactylic hexameter,-- -uu- uu- - -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-e2b8dea70699,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1112,0339d572e485b60c1856be47d53e3f4da25685baa7ab333f3d2e17759a8d78da,τοῖσι δὲ Μακριάδες σκοπιαὶ καὶ πᾶσα περαίη,dactylic hexameter,-u u -uu- uu- - -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-5bb02598b877,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1113,0a16f8d7021589717ceb59840e41b114a9235c12caff88b60102d273a4d5ccc0,Θρηικίης ἐνὶ χερσὶν ἑαῖς προυφαίνετʼ ἰδέσθαι·,dactylic hexameter,-uu- uu -u u- --u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-a2d531b52481,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1114,9e8d76fe06342cd90013005327c2bd4aa0dfb94c59888f608e1aad889b8d9303,φαίνετο δʼ ἠερόεν στόμα Βοσπόρου ἠδὲ κολῶναι,dactylic hexameter,-uu -uu- uu -uu -u u--,masculine penthemimeral,gold-derived,hypotactic
m-59f44fce6bc3,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1115,d30c203238bb6714588aa6ebcb313ce9991935b7f8470ff35363c14a1867fbe8,Μυσίαι· ἐκ δʼ ἑτέρης ποταμοῦ ῥόος Αἰσήποιο,dactylic hexameter,-uu - uu- uu- uu ----,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-cc8c60e25cc6,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1116,3f93593475229be7ae741f9c33bbcebcd3e4681321115bc3050b4a4fdb1f082e,ἄστυ τε καὶ πεδίον Νηπήιον Ἀδρηστείης.,dactylic hexameter,-u u - uu- --uu ----,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-e862c641afa6,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1117,efe949a8f723e228b34ac24cf1927a73801d88b93d4cdfc7858ca47bb2525b97,"ἔσκε δέ τι στιβαρὸν στύπος ἀμπέλου ἔντροφον ὕλῃ,",dactylic hexameter,-u u - uu- uu -uu -uu --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-7c476420db61,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1118,e9ea622730da53a83f3ff5fee84d924c83033812cb794dee6bd1f37570811e08,"πρόχνυ γεράνδρυον· τὸ μὲν ἔκταμον, ὄφρα πέλοιτο",dactylic hexameter,-u u-uu - - -uu -u u--,masculine penthemimeral,gold-derived,hypotactic
m-29e3671bd4d6,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1119,7660f9a14ec2cbb7ba7e1016d7aac0280c3e6cddb406ec00023135282315cb14,δαίμονος οὐρείης ἱερὸν βρέτας· ἔξεσε δʼ Ἄργος,dactylic hexameter,-uu --- uu- uu -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-7d0ee7e31a39,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.112,9517aaf746e6598d22366e6437f930244a7951d27a6160f8b9e42e117c32e481,τεῦξεν Ἀρεστορίδης κείνης ὑποθημοσύνῃσιν.,dactylic hexameter,-u u-uu- -- uu-uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-7c85dce4cbbd,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1120,7a0ad736593393a7ddbdd19e2249e474bc084058aaeae50fbeaa85e4ad61999b,"εὐκόσμως, καὶ δή μιν ἐπʼ ὀκριόεντι κολωνῷ",dactylic hexameter,--- - - u u -uu-u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-24cecc6f5b7f,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1121,dda21ce67002b0938892b56cb2d600d782e83a16e8d856bde5715a75d9fef449,"ἵδρυσαν φηγοῖσιν ἐπηρεφὲς ἀκροτάτῃσιν,",dactylic hexameter,--- --u u-uu -uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-f70edca7282e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1122,3b3d61a1bfd0da54196839c76aaa5870758d0980f549d792e89e9c234a504805,αἵ ῥά τε πασάων πανυπέρταται ἐρρίζωνται.,dactylic hexameter,- u u --- uu-uu ----,masculine penthemimeral,gold-derived,hypotactic
m-a59d11ae755d,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1123,2c8e801c3220a829415aaac1df6259acfae8340fed0a40ecd49784385f0b918f,βωμὸν δʼ αὖ χέραδος παρενήνεον· ἀμφὶ δὲ φύλλοις,dactylic hexameter,-- - uu- uu-uu -u u --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9c1a3b5dc605,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:1.1124,1e568c6ac1f218597f21d85de433dc61883d3dbd5cc6000e4c20166e615a2e6a,στεψάμενοι δρυΐνοισι θυηπολίης ἐμέλοντο,dactylic hexameter,-uu- uu-u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
